14225,MOUSE3,00784A162400,13,5,0,7,LEFT,26-Feb-20,12:05:57,26-Feb-20,12:07:06
14226,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,12:43:03,26-Feb-20,12:43:15
14227,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,12:55:19,26-Feb-20,12:55:30
14228,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,13:04:31,26-Feb-20,13:04:43
14229,MOUSE3,00784A162400,3,1,0,7,LEFT,26-Feb-20,13:12:18,26-Feb-20,13:12:35
14230,MOUSE3,00784A162400,4,0,0,7,LEFT,26-Feb-20,13:14:02,26-Feb-20,13:14:24
14231,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,13:18:01,26-Feb-20,13:18:13
14232,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,13:22:50,26-Feb-20,13:23:02
14233,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,13:27:14,26-Feb-20,13:27:26
14234,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,13:28:59,26-Feb-20,13:29:11
14235,MOUSE3,00784A162400,3,0,0,7,LEFT,26-Feb-20,13:35:52,26-Feb-20,13:36:09
14236,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,13:38:11,26-Feb-20,13:38:22
14237,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,13:39:27,26-Feb-20,13:39:38
14238,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,13:47:19,26-Feb-20,13:47:31
14239,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,13:48:42,26-Feb-20,13:48:54
14240,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,13:56:50,26-Feb-20,13:57:02
14241,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,14:39:22,26-Feb-20,14:39:33
14242,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,14:55:20,26-Feb-20,14:55:32
14243,MOUSE3,00784A162400,5,1,0,7,LEFT,26-Feb-20,18:02:30,26-Feb-20,18:02:58
14244,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,20:31:11,26-Feb-20,20:31:23
14245,MOUSE3,00784A162400,3,1,0,7,LEFT,26-Feb-20,20:32:34,26-Feb-20,20:32:51
14246,MOUSE3,00784A162400,3,1,0,7,LEFT,26-Feb-20,20:33:32,26-Feb-20,20:33:49
14247,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,21:32:29,26-Feb-20,21:32:41
14248,MOUSE3,00784A162400,2,1,0,7,LEFT,26-Feb-20,21:33:45,26-Feb-20,21:33:57
14249,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,21:36:28,26-Feb-20,21:36:40
14250,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,21:42:32,26-Feb-20,21:42:44
14251,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,21:44:11,26-Feb-20,21:44:22
14252,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,21:59:07,26-Feb-20,21:59:19
14253,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,21:59:48,26-Feb-20,22:00:00
14254,MOUSE3,00784A162400,3,1,0,7,LEFT,26-Feb-20,22:00:07,26-Feb-20,22:00:24
14255,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,22:08:52,26-Feb-20,22:09:04
14256,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,22:22:15,26-Feb-20,22:22:27
14257,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,22:26:14,26-Feb-20,22:26:25
14258,MOUSE3,00784A162400,3,1,0,7,LEFT,26-Feb-20,22:31:52,26-Feb-20,22:32:09
14259,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,22:38:27,26-Feb-20,22:38:38
14260,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,22:55:59,26-Feb-20,22:56:11
14261,MOUSE3,00784A162400,2,0,0,7,LEFT,26-Feb-20,23:43:13,26-Feb-20,23:43:24
14262,MOUSE3,00784A162400,2,0,0,7,LEFT,27-Feb-20,0:14:18,27-Feb-20,0:14:30
14263,MOUSE3,00784A162400,2,0,0,7,LEFT,27-Feb-20,0:20:11,27-Feb-20,0:20:23
