20285,MOUSE5,0005E6A0296A,0,0,4,BOTH,05-Feb-2020,19:25:52,05-Feb-2020,19:26:00
20286,MOUSE5,0005E6A0296A,0,0,4,BOTH,05-Feb-2020,19:27:56,05-Feb-2020,19:28:04
20287,MOUSE5,0005E6A0296A,0,0,4,BOTH,05-Feb-2020,19:30:12,05-Feb-2020,19:30:20
20288,MOUSE5,0005E6A0296A,2,0,4,BOTH,05-Feb-2020,19:34:21,05-Feb-2020,19:34:52
20289,MOUSE5,0005E6A0296A,2,0,4,BOTH,05-Feb-2020,19:35:27,05-Feb-2020,19:35:47
20290,MOUSE5,0005E6A0296A,1,0,4,BOTH,05-Feb-2020,19:36:04,05-Feb-2020,19:36:12
20291,MOUSE5,0005E6A0296A,0,0,4,BOTH,05-Feb-2020,20:41:08,05-Feb-2020,20:41:15
20292,MOUSE5,0005E6A0296A,5,0,4,BOTH,05-Feb-2020,20:52:25,05-Feb-2020,20:53:48
20293,MOUSE5,0005E6A0296A,2,0,4,BOTH,05-Feb-2020,20:53:57,05-Feb-2020,20:54:45
20294,MOUSE5,0005E6A0296A,2,0,4,BOTH,05-Feb-2020,20:55:27,05-Feb-2020,20:56:05
20295,MOUSE5,0005E6A0296A,2,0,4,BOTH,05-Feb-2020,20:58:26,05-Feb-2020,20:59:03
20296,MOUSE5,0005E6A0296A,1,0,4,BOTH,05-Feb-2020,21:08:47,05-Feb-2020,21:08:55
20297,MOUSE5,0005E6A0296A,2,0,4,BOTH,05-Feb-2020,21:36:48,05-Feb-2020,21:37:52
20298,MOUSE5,0005E6A0296A,1,0,4,BOTH,05-Feb-2020,21:49:08,05-Feb-2020,21:49:19
20299,MOUSE5,0005E6A0296A,2,0,4,BOTH,05-Feb-2020,21:54:49,05-Feb-2020,21:55:36
20300,MOUSE5,0005E6A0296A,4,0,4,BOTH,05-Feb-2020,21:55:49,05-Feb-2020,21:56:47
20301,MOUSE5,0005E6A0296A,5,0,4,BOTH,05-Feb-2020,22:03:45,05-Feb-2020,22:05:09
20302,MOUSE5,0005E6A0296A,1,0,4,BOTH,05-Feb-2020,23:30:07,05-Feb-2020,23:30:31
20303,MOUSE5,0005E6A0296A,2,0,4,BOTH,05-Feb-2020,23:46:42,05-Feb-2020,23:47:41
20304,MOUSE5,0005E6A0296A,1,0,4,BOTH,05-Feb-2020,23:57:57,05-Feb-2020,23:58:19
20305,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,00:04:32,06-Feb-2020,00:05:12
20306,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,00:06:47,06-Feb-2020,00:07:09
20307,MOUSE5,0005E6A0296A,2,0,4,BOTH,06-Feb-2020,00:13:15,06-Feb-2020,00:13:44
20308,MOUSE5,0005E6A0296A,3,0,4,BOTH,06-Feb-2020,00:34:32,06-Feb-2020,00:35:38
20309,MOUSE5,0005E6A0296A,3,0,4,BOTH,06-Feb-2020,01:42:12,06-Feb-2020,01:42:53
20310,MOUSE5,0005E6A0296A,3,0,4,BOTH,06-Feb-2020,01:43:26,06-Feb-2020,01:44:10
20311,MOUSE5,0005E6A0296A,2,0,4,BOTH,06-Feb-2020,01:56:03,06-Feb-2020,01:57:02
20312,MOUSE5,0005E6A0296A,2,0,4,BOTH,06-Feb-2020,02:03:29,06-Feb-2020,02:04:11
20313,MOUSE5,0005E6A0296A,0,0,4,BOTH,06-Feb-2020,02:05:56,06-Feb-2020,02:06:03
20314,MOUSE5,0005E6A0296A,0,0,4,BOTH,06-Feb-2020,02:14:26,06-Feb-2020,02:14:33
20315,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,02:22:41,06-Feb-2020,02:22:59
20316,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,03:10:53,06-Feb-2020,03:11:13
20317,MOUSE5,0005E6A0296A,0,0,4,BOTH,06-Feb-2020,04:16:01,06-Feb-2020,04:16:08
20318,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,04:17:36,06-Feb-2020,04:17:49
20319,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,04:33:48,06-Feb-2020,04:34:06
20320,MOUSE5,0005E6A0296A,0,0,4,BOTH,06-Feb-2020,04:39:12,06-Feb-2020,04:39:25
20321,MOUSE5,0005E6A0296A,0,0,4,BOTH,06-Feb-2020,04:55:24,06-Feb-2020,04:55:37
20322,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,05:03:45,06-Feb-2020,05:04:15
20323,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,05:13:38,06-Feb-2020,05:13:49
20324,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,05:32:49,06-Feb-2020,05:33:07
20325,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,05:46:53,06-Feb-2020,05:47:04
20326,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,05:58:59,06-Feb-2020,05:59:18
20327,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,06:13:56,06-Feb-2020,06:14:07
20328,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,06:27:55,06-Feb-2020,06:28:12
20329,MOUSE5,0005E6A0296A,0,0,4,BOTH,06-Feb-2020,06:32:03,06-Feb-2020,06:32:11
20330,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,06:43:00,06-Feb-2020,06:43:22
20331,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,06:46:08,06-Feb-2020,06:46:37
20332,MOUSE5,0005E6A0296A,2,0,4,BOTH,06-Feb-2020,06:58:23,06-Feb-2020,06:58:53
20333,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,07:05:30,06-Feb-2020,07:05:50
20334,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,07:14:37,06-Feb-2020,07:14:45
20335,MOUSE5,0005E6A0296A,2,0,4,BOTH,06-Feb-2020,07:20:49,06-Feb-2020,07:21:24
20336,MOUSE5,0005E6A0296A,0,0,4,BOTH,06-Feb-2020,07:24:38,06-Feb-2020,07:24:51
20337,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,07:37:20,06-Feb-2020,07:37:42
20338,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,09:58:32,06-Feb-2020,09:58:51
20339,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,10:03:46,06-Feb-2020,10:03:57
20340,MOUSE5,0005E6A0296A,1,0,4,BOTH,06-Feb-2020,10:22:32,06-Feb-2020,10:22:43
20341,MOUSE5,0005E6A0296A,1,3,4,BOTH,06-Feb-2020,12:47:22,06-Feb-2020,12:47:57
20342,MOUSE5,0005E6A0296A,1,3,4,BOTH,06-Feb-2020,12:48:28,06-Feb-2020,12:48:39
20343,MOUSE5,0005E6A0296A,2,3,4,BOTH,06-Feb-2020,17:33:00,06-Feb-2020,17:34:21
20344,MOUSE5,0005E6A0296A,2,3,4,BOTH,06-Feb-2020,17:35:35,06-Feb-2020,17:36:15
20345,MOUSE5,0005E6A0296A,1,3,4,BOTH,06-Feb-2020,18:17:44,06-Feb-2020,18:18:42
20346,MOUSE5,0005E6A0296A,1,3,4,BOTH,06-Feb-2020,18:21:38,06-Feb-2020,18:22:00
20347,MOUSE5,0005E6A0296A,2,3,4,BOTH,06-Feb-2020,19:28:06,06-Feb-2020,19:28:39
20348,MOUSE5,0005E6A0296A,3,3,4,BOTH,06-Feb-2020,19:39:11,06-Feb-2020,19:40:26
20349,MOUSE5,0005E6A0296A,1,3,4,BOTH,06-Feb-2020,19:53:48,06-Feb-2020,19:54:18
20350,MOUSE5,0005E6A0296A,2,3,4,BOTH,06-Feb-2020,19:57:03,06-Feb-2020,19:58:06
20351,MOUSE5,0005E6A0296A,1,3,4,BOTH,06-Feb-2020,20:05:04,06-Feb-2020,20:05:47
20352,MOUSE5,0005E6A0296A,2,3,4,BOTH,06-Feb-2020,20:06:08,06-Feb-2020,20:06:37
20353,MOUSE5,0005E6A0296A,1,3,4,BOTH,06-Feb-2020,20:06:52,06-Feb-2020,20:07:47
20354,MOUSE5,0005E6A0296A,1,3,4,BOTH,06-Feb-2020,20:56:01,06-Feb-2020,20:56:25
20355,MOUSE5,0005E6A0296A,4,3,4,BOTH,06-Feb-2020,21:14:41,06-Feb-2020,21:15:35
20356,MOUSE5,0005E6A0296A,2,3,4,BOTH,06-Feb-2020,21:37:03,06-Feb-2020,21:37:45
20357,MOUSE5,0005E6A0296A,2,3,4,BOTH,06-Feb-2020,21:39:22,06-Feb-2020,21:40:20
20358,MOUSE5,0005E6A0296A,1,3,4,BOTH,06-Feb-2020,21:49:25,06-Feb-2020,21:49:59
20359,MOUSE5,0005E6A0296A,5,3,4,BOTH,06-Feb-2020,23:07:57,06-Feb-2020,23:09:41
20360,MOUSE5,0005E6A0296A,3,3,4,BOTH,06-Feb-2020,23:30:45,06-Feb-2020,23:32:48
20361,MOUSE5,0005E6A0296A,4,3,4,BOTH,07-Feb-2020,00:03:57,07-Feb-2020,00:05:25
20362,MOUSE5,0005E6A0296A,2,3,4,BOTH,07-Feb-2020,00:12:34,07-Feb-2020,00:13:10
20363,MOUSE5,0005E6A0296A,0,3,4,BOTH,07-Feb-2020,00:16:35,07-Feb-2020,00:16:42
20364,MOUSE5,0005E6A0296A,4,3,4,BOTH,07-Feb-2020,00:21:48,07-Feb-2020,00:22:48
20365,MOUSE5,0005E6A0296A,5,3,4,BOTH,07-Feb-2020,00:30:13,07-Feb-2020,00:31:44
20366,MOUSE5,0005E6A0296A,2,3,4,BOTH,07-Feb-2020,00:35:28,07-Feb-2020,00:36:03
20367,MOUSE5,0005E6A0296A,2,3,4,BOTH,07-Feb-2020,00:43:37,07-Feb-2020,00:44:39
20368,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,00:48:51,07-Feb-2020,00:49:39
20369,MOUSE5,0005E6A0296A,3,3,4,BOTH,07-Feb-2020,00:50:50,07-Feb-2020,00:52:07
20370,MOUSE5,0005E6A0296A,2,3,4,BOTH,07-Feb-2020,00:54:10,07-Feb-2020,00:54:31
20371,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,00:56:26,07-Feb-2020,00:56:43
20372,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,00:59:44,07-Feb-2020,01:00:36
20373,MOUSE5,0005E6A0296A,3,3,4,BOTH,07-Feb-2020,01:06:08,07-Feb-2020,01:07:13
20374,MOUSE5,0005E6A0296A,2,3,4,BOTH,07-Feb-2020,01:12:04,07-Feb-2020,01:12:54
20375,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,01:14:25,07-Feb-2020,01:14:46
20376,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,01:16:17,07-Feb-2020,01:16:43
20377,MOUSE5,0005E6A0296A,2,3,4,BOTH,07-Feb-2020,01:23:13,07-Feb-2020,01:24:12
20378,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,01:24:24,07-Feb-2020,01:24:54
20379,MOUSE5,0005E6A0296A,2,3,4,BOTH,07-Feb-2020,01:27:43,07-Feb-2020,01:28:19
20380,MOUSE5,0005E6A0296A,4,3,4,BOTH,07-Feb-2020,01:36:41,07-Feb-2020,01:37:49
20381,MOUSE5,0005E6A0296A,4,3,4,BOTH,07-Feb-2020,01:42:46,07-Feb-2020,01:43:32
20382,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,01:45:15,07-Feb-2020,01:45:42
20383,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,01:45:59,07-Feb-2020,01:46:31
20384,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,01:48:53,07-Feb-2020,01:49:14
20385,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,01:52:31,07-Feb-2020,01:52:39
20386,MOUSE5,0005E6A0296A,2,3,4,BOTH,07-Feb-2020,01:59:06,07-Feb-2020,01:59:44
20387,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,02:01:29,07-Feb-2020,02:01:41
20388,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,05:56:54,07-Feb-2020,05:57:14
20389,MOUSE5,0005E6A0296A,0,3,4,BOTH,07-Feb-2020,05:57:23,07-Feb-2020,05:57:31
20390,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,05:57:33,07-Feb-2020,05:58:07
20391,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,06:02:47,07-Feb-2020,06:02:58
20392,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,06:07:54,07-Feb-2020,06:08:53
20393,MOUSE5,0005E6A0296A,0,3,4,BOTH,07-Feb-2020,06:10:56,07-Feb-2020,06:11:03
20394,MOUSE5,0005E6A0296A,3,3,4,BOTH,07-Feb-2020,06:27:09,07-Feb-2020,06:27:45
20395,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,06:29:56,07-Feb-2020,06:30:40
20396,MOUSE5,0005E6A0296A,2,3,4,BOTH,07-Feb-2020,06:34:01,07-Feb-2020,06:34:19
20397,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,06:37:16,07-Feb-2020,06:37:25
20398,MOUSE5,0005E6A0296A,0,3,4,BOTH,07-Feb-2020,06:42:38,07-Feb-2020,06:42:46
20399,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,06:49:17,07-Feb-2020,06:49:34
20400,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,06:51:46,07-Feb-2020,06:54:12
20401,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,06:54:55,07-Feb-2020,06:55:42
20402,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,06:57:18,07-Feb-2020,06:57:51
20403,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,06:58:56,07-Feb-2020,06:59:03
20404,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,07:00:03,07-Feb-2020,07:00:37
20405,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,07:10:02,07-Feb-2020,07:10:17
20406,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,07:12:20,07-Feb-2020,07:12:37
20407,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,07:23:03,07-Feb-2020,07:23:20
20408,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,07:24:02,07-Feb-2020,07:24:21
20409,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,07:34:06,07-Feb-2020,07:34:30
20410,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,07:39:54,07-Feb-2020,07:40:20
20411,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,07:40:48,07-Feb-2020,07:41:23
20412,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,07:51:52,07-Feb-2020,07:52:00
20413,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,07:56:34,07-Feb-2020,07:56:44
20414,MOUSE5,0005E6A0296A,0,3,4,BOTH,07-Feb-2020,08:00:41,07-Feb-2020,08:00:49
20415,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,08:13:57,07-Feb-2020,08:14:16
20416,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,10:45:28,07-Feb-2020,10:45:56
20417,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,10:49:30,07-Feb-2020,10:49:49
20418,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,10:55:42,07-Feb-2020,10:56:00
20419,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,10:58:32,07-Feb-2020,10:59:18
20420,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,11:00:31,07-Feb-2020,11:00:47
20421,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,11:00:50,07-Feb-2020,11:00:59
20422,MOUSE5,0005E6A0296A,0,3,4,BOTH,07-Feb-2020,12:34:52,07-Feb-2020,12:35:00
20423,MOUSE5,0005E6A0296A,0,3,4,BOTH,07-Feb-2020,12:50:02,07-Feb-2020,12:50:09
20424,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,14:40:22,07-Feb-2020,14:40:42
20425,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,16:20:27,07-Feb-2020,16:20:44
20426,MOUSE5,0005E6A0296A,4,3,4,BOTH,07-Feb-2020,19:40:59,07-Feb-2020,19:42:18
20427,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,19:50:06,07-Feb-2020,19:50:58
20428,MOUSE5,0005E6A0296A,2,3,4,BOTH,07-Feb-2020,19:52:40,07-Feb-2020,19:53:27
20429,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,20:00:50,07-Feb-2020,20:01:18
20430,MOUSE5,0005E6A0296A,2,3,4,BOTH,07-Feb-2020,20:01:32,07-Feb-2020,20:02:07
20431,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,20:02:54,07-Feb-2020,20:03:13
20432,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,20:14:30,07-Feb-2020,20:15:23
20433,MOUSE5,0005E6A0296A,7,3,4,BOTH,07-Feb-2020,20:19:29,07-Feb-2020,20:21:28
20434,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,20:22:20,07-Feb-2020,20:23:06
20435,MOUSE5,0005E6A0296A,4,3,4,BOTH,07-Feb-2020,20:40:24,07-Feb-2020,20:41:26
20436,MOUSE5,0005E6A0296A,13,3,4,BOTH,07-Feb-2020,20:57:59,07-Feb-2020,21:01:08
20437,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,21:06:35,07-Feb-2020,21:06:50
20438,MOUSE5,0005E6A0296A,0,3,4,BOTH,07-Feb-2020,21:06:53,07-Feb-2020,21:07:12
20439,MOUSE5,0005E6A0296A,6,3,4,BOTH,07-Feb-2020,21:13:09,07-Feb-2020,21:14:20
20440,MOUSE5,0005E6A0296A,0,3,4,BOTH,07-Feb-2020,21:24:40,07-Feb-2020,21:24:47
20441,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,21:28:18,07-Feb-2020,21:28:41
20442,MOUSE5,0005E6A0296A,9,3,4,BOTH,07-Feb-2020,21:33:05,07-Feb-2020,21:34:39
20443,MOUSE5,0005E6A0296A,4,3,4,BOTH,07-Feb-2020,21:37:31,07-Feb-2020,21:38:16
20444,MOUSE5,0005E6A0296A,2,3,4,BOTH,07-Feb-2020,21:57:46,07-Feb-2020,21:58:13
20445,MOUSE5,0005E6A0296A,3,3,4,BOTH,07-Feb-2020,22:03:42,07-Feb-2020,22:04:21
20446,MOUSE5,0005E6A0296A,1,3,4,BOTH,07-Feb-2020,22:48:40,07-Feb-2020,22:48:56
20447,MOUSE5,0005E6A0296A,16,3,4,BOTH,07-Feb-2020,23:10:18,07-Feb-2020,23:14:12
20448,MOUSE5,0005E6A0296A,32,3,4,BOTH,08-Feb-2020,00:53:58,08-Feb-2020,01:00:18
20449,MOUSE5,0005E6A0296A,5,3,4,BOTH,08-Feb-2020,01:01:05,08-Feb-2020,01:02:01
20450,MOUSE5,0005E6A0296A,0,3,4,BOTH,08-Feb-2020,02:32:07,08-Feb-2020,02:32:14
20451,MOUSE5,0005E6A0296A,5,3,4,BOTH,08-Feb-2020,03:21:58,08-Feb-2020,03:23:14
20452,MOUSE5,0005E6A0296A,11,3,4,BOTH,08-Feb-2020,04:30:17,08-Feb-2020,04:32:52
20453,MOUSE5,0005E6A0296A,21,3,4,BOTH,08-Feb-2020,04:38:12,08-Feb-2020,04:42:45
20454,MOUSE5,0005E6A0296A,15,3,4,BOTH,08-Feb-2020,04:52:20,08-Feb-2020,04:55:42
20455,MOUSE5,0005E6A0296A,1,3,4,BOTH,08-Feb-2020,05:01:11,08-Feb-2020,05:01:26
20456,MOUSE5,0005E6A0296A,1,3,4,BOTH,08-Feb-2020,05:01:30,08-Feb-2020,05:01:49
20457,MOUSE5,0005E6A0296A,9,3,4,BOTH,08-Feb-2020,05:05:23,08-Feb-2020,05:07:29
20458,MOUSE5,0005E6A0296A,11,3,4,BOTH,08-Feb-2020,05:11:38,08-Feb-2020,05:13:52
20459,MOUSE5,0005E6A0296A,0,3,4,BOTH,08-Feb-2020,05:24:50,08-Feb-2020,05:24:57
20460,MOUSE5,0005E6A0296A,8,3,4,BOTH,08-Feb-2020,05:25:04,08-Feb-2020,05:26:57
20461,MOUSE5,0005E6A0296A,0,3,4,BOTH,08-Feb-2020,05:37:15,08-Feb-2020,05:37:23
20462,MOUSE5,0005E6A0296A,11,3,4,BOTH,08-Feb-2020,05:38:22,08-Feb-2020,05:40:54
20463,MOUSE5,0005E6A0296A,0,3,4,BOTH,08-Feb-2020,05:45:35,08-Feb-2020,05:45:43
20464,MOUSE5,0005E6A0296A,17,3,4,BOTH,08-Feb-2020,05:53:11,08-Feb-2020,05:57:06
20465,MOUSE5,0005E6A0296A,4,3,4,BOTH,08-Feb-2020,05:58:28,08-Feb-2020,05:59:31
20466,MOUSE5,0005E6A0296A,10,3,4,BOTH,08-Feb-2020,06:10:44,08-Feb-2020,06:13:01
20467,MOUSE5,0005E6A0296A,0,3,4,BOTH,08-Feb-2020,06:17:42,08-Feb-2020,06:17:50
20468,MOUSE5,0005E6A0296A,0,3,4,BOTH,08-Feb-2020,06:18:55,08-Feb-2020,06:19:03
20469,MOUSE5,0005E6A0296A,7,3,4,BOTH,08-Feb-2020,06:23:24,08-Feb-2020,06:26:20
20470,MOUSE5,0005E6A0296A,11,3,4,BOTH,08-Feb-2020,06:27:16,08-Feb-2020,06:29:28
20471,MOUSE5,0005E6A0296A,1,3,4,BOTH,08-Feb-2020,06:30:46,08-Feb-2020,06:31:08
20472,MOUSE5,0005E6A0296A,5,3,4,BOTH,08-Feb-2020,06:34:00,08-Feb-2020,06:35:03
20473,MOUSE5,0005E6A0296A,1,3,4,BOTH,08-Feb-2020,06:39:47,08-Feb-2020,06:40:00
20474,MOUSE5,0005E6A0296A,2,3,4,BOTH,08-Feb-2020,06:42:37,08-Feb-2020,06:42:55
20475,MOUSE5,0005E6A0296A,2,3,4,BOTH,08-Feb-2020,06:48:44,08-Feb-2020,06:49:12
20476,MOUSE5,0005E6A0296A,2,3,4,BOTH,08-Feb-2020,06:57:14,08-Feb-2020,06:58:09
20477,MOUSE5,0005E6A0296A,0,3,4,BOTH,08-Feb-2020,07:07:20,08-Feb-2020,07:07:27
20478,MOUSE5,0005E6A0296A,5,3,4,BOTH,08-Feb-2020,07:11:36,08-Feb-2020,07:12:31
20479,MOUSE5,0005E6A0296A,1,3,4,BOTH,08-Feb-2020,07:14:51,08-Feb-2020,07:15:05
20480,MOUSE5,0005E6A0296A,1,3,4,BOTH,08-Feb-2020,07:21:01,08-Feb-2020,07:21:10
20481,MOUSE5,0005E6A0296A,1,3,4,BOTH,08-Feb-2020,07:29:23,08-Feb-2020,07:29:31
20482,MOUSE5,0005E6A0296A,0,3,4,BOTH,08-Feb-2020,08:09:19,08-Feb-2020,08:09:32
20483,MOUSE5,0005E6A0296A,1,3,4,BOTH,08-Feb-2020,09:55:10,08-Feb-2020,09:55:27
20484,MOUSE5,0005E6A0296A,7,3,4,BOTH,08-Feb-2020,10:05:42,08-Feb-2020,10:07:07
20485,MOUSE5,0005E6A0296A,0,6,4,BOTH,08-Feb-2020,14:12:13,08-Feb-2020,14:12:21
20486,MOUSE5,0005E6A0296A,4,6,4,BOTH,08-Feb-2020,14:23:36,08-Feb-2020,14:24:36
20487,MOUSE5,0005E6A0296A,1,6,4,BOTH,08-Feb-2020,14:26:07,08-Feb-2020,14:26:34
20488,MOUSE5,0005E6A0296A,8,6,4,BOTH,08-Feb-2020,18:03:57,08-Feb-2020,18:05:34
20489,MOUSE5,0005E6A0296A,10,6,4,BOTH,08-Feb-2020,18:05:58,08-Feb-2020,18:09:10
20490,MOUSE5,0005E6A0296A,15,6,4,BOTH,08-Feb-2020,19:34:14,08-Feb-2020,19:37:06
20491,MOUSE5,0005E6A0296A,15,6,4,BOTH,08-Feb-2020,19:45:57,08-Feb-2020,19:49:06
20492,MOUSE5,0005E6A0296A,7,6,4,BOTH,08-Feb-2020,19:52:51,08-Feb-2020,19:54:26
20493,MOUSE5,0005E6A0296A,8,6,4,BOTH,08-Feb-2020,19:56:51,08-Feb-2020,19:58:48
20494,MOUSE5,0005E6A0296A,0,6,4,BOTH,08-Feb-2020,20:02:21,08-Feb-2020,20:02:29
20495,MOUSE5,0005E6A0296A,12,6,4,BOTH,08-Feb-2020,20:05:33,08-Feb-2020,20:08:10
20496,MOUSE5,0005E6A0296A,24,6,4,BOTH,08-Feb-2020,20:10:31,08-Feb-2020,20:15:25
20497,MOUSE5,0005E6A0296A,11,6,4,BOTH,08-Feb-2020,20:18:05,08-Feb-2020,20:20:43
