14686,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,22:29:13,27-Feb-20,22:29:24
14687,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,22:30:47,27-Feb-20,22:30:59
14688,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,22:32:59,27-Feb-20,22:33:10
14689,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,22:52:32,27-Feb-20,22:52:44
14690,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,22:53:48,27-Feb-20,22:53:59
14691,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,22:57:51,27-Feb-20,22:58:03
14692,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,23:03:47,27-Feb-20,23:03:59
14693,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,23:10:58,27-Feb-20,23:11:10
14694,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,23:11:49,27-Feb-20,23:12:00
14695,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,23:20:43,27-Feb-20,23:20:54
14696,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,23:23:50,27-Feb-20,23:24:02
14697,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,23:24:06,27-Feb-20,23:24:18
14698,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,23:37:02,27-Feb-20,23:37:14
14699,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,23:38:44,27-Feb-20,23:38:56
14700,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,23:39:29,27-Feb-20,23:39:41
14701,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,27-Feb-20,23:40:37,27-Feb-20,23:40:49
14702,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,0:13:51,28-Feb-20,0:14:03
14703,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,0:59:43,28-Feb-20,0:59:54
14704,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,1:17:30,28-Feb-20,1:17:42
14705,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,5:11:34,28-Feb-20,5:11:46
14706,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,5:40:32,28-Feb-20,5:40:43
14707,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,5:41:16,28-Feb-20,5:41:28
14708,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,5:41:34,28-Feb-20,5:41:46
14709,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,5:53:58,28-Feb-20,5:54:09
14710,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,5:58:40,28-Feb-20,5:58:52
14711,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,6:02:23,28-Feb-20,6:02:35
14712,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,11:34:45,28-Feb-20,11:34:57
14713,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,11:54:52,28-Feb-20,11:55:03
14714,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,12:04:00,28-Feb-20,12:04:12
14715,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,20:26:12,28-Feb-20,20:26:24
14716,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,20:27:15,28-Feb-20,20:27:27
14717,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,20:27:40,28-Feb-20,20:27:52
14718,MOUSE2,002FBE723DDE,4,0,0,7,RIGHT,28-Feb-20,20:28:19,28-Feb-20,20:28:41
14719,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,20:35:23,28-Feb-20,20:35:34
14720,MOUSE2,002FBE723DDE,3,1,0,7,RIGHT,28-Feb-20,20:35:41,28-Feb-20,20:35:57
14721,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,20:39:06,28-Feb-20,20:39:17
14722,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,20:39:22,28-Feb-20,20:39:34
14723,MOUSE2,002FBE723DDE,3,1,0,7,RIGHT,28-Feb-20,20:39:45,28-Feb-20,20:40:02
14724,MOUSE2,002FBE723DDE,5,3,0,7,RIGHT,28-Feb-20,20:40:08,28-Feb-20,20:40:35
14725,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,20:40:55,28-Feb-20,20:41:06
14726,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,20:41:15,28-Feb-20,20:41:27
14727,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,20:42:50,28-Feb-20,20:43:02
14728,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,20:46:53,28-Feb-20,20:47:10
14729,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,20:47:27,28-Feb-20,20:47:39
14730,MOUSE2,002FBE723DDE,3,1,0,7,RIGHT,28-Feb-20,20:49:28,28-Feb-20,20:49:45
14731,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,20:49:55,28-Feb-20,20:50:07
14732,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,20:53:12,28-Feb-20,20:53:23
14733,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,20:54:53,28-Feb-20,20:55:10
14734,MOUSE2,002FBE723DDE,2,1,0,7,RIGHT,28-Feb-20,20:55:48,28-Feb-20,20:56:00
14735,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,21:09:52,28-Feb-20,21:10:04
14736,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,21:10:56,28-Feb-20,21:11:07
14737,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,21:12:14,28-Feb-20,21:12:31
14738,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,21:12:54,28-Feb-20,21:13:06
14739,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,21:13:47,28-Feb-20,21:13:59
14740,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,21:17:23,28-Feb-20,21:17:34
14741,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,21:23:02,28-Feb-20,21:23:13
14742,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,21:28:59,28-Feb-20,21:29:16
14743,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,21:31:36,28-Feb-20,21:31:48
14744,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,21:44:13,28-Feb-20,21:44:25
14745,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,21:44:42,28-Feb-20,21:44:54
14746,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,21:46:32,28-Feb-20,21:46:44
14747,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,21:51:08,28-Feb-20,21:51:20
14748,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,21:56:00,28-Feb-20,21:56:12
14749,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,21:56:35,28-Feb-20,21:56:47
14750,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,21:59:20,28-Feb-20,21:59:37
14751,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:02:18,28-Feb-20,22:02:30
14752,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:05:07,28-Feb-20,22:05:19
14753,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:05:25,28-Feb-20,22:05:37
14754,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:05:46,28-Feb-20,22:05:58
14755,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:06:55,28-Feb-20,22:07:07
14756,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,22:09:04,28-Feb-20,22:09:21
14757,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:09:46,28-Feb-20,22:09:58
14758,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:15:37,28-Feb-20,22:15:49
14759,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:16:26,28-Feb-20,22:16:38
14760,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:16:44,28-Feb-20,22:16:56
14761,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:19:51,28-Feb-20,22:20:03
14762,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:24:14,28-Feb-20,22:24:26
14763,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:26:10,28-Feb-20,22:26:22
14764,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:32:08,28-Feb-20,22:32:20
14765,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:34:02,28-Feb-20,22:34:14
14766,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:34:20,28-Feb-20,22:34:32
14767,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:34:52,28-Feb-20,22:35:04
14768,MOUSE2,002FBE723DDE,5,0,0,7,RIGHT,28-Feb-20,22:35:09,28-Feb-20,22:35:36
14769,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:37:09,28-Feb-20,22:37:20
14770,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:40:13,28-Feb-20,22:40:25
14771,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:41:05,28-Feb-20,22:41:16
14772,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:41:51,28-Feb-20,22:42:03
14773,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:44:18,28-Feb-20,22:44:30
14774,MOUSE2,002FBE723DDE,2,1,0,7,RIGHT,28-Feb-20,22:44:51,28-Feb-20,22:45:03
14775,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:47:46,28-Feb-20,22:47:58
14776,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,22:48:21,28-Feb-20,22:48:38
14777,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:51:24,28-Feb-20,22:51:35
14778,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:51:58,28-Feb-20,22:52:09
14779,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:54:21,28-Feb-20,22:54:32
14780,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,22:55:02,28-Feb-20,22:55:19
14781,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:55:29,28-Feb-20,22:55:40
14782,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,22:57:51,28-Feb-20,22:58:03
14783,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,23:00:49,28-Feb-20,23:01:06
14784,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:01:40,28-Feb-20,23:01:51
14785,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,23:02:08,28-Feb-20,23:02:25
14786,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:02:49,28-Feb-20,23:03:00
14787,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:04:32,28-Feb-20,23:04:43
14788,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:04:48,28-Feb-20,23:05:00
14789,MOUSE2,002FBE723DDE,4,2,0,7,RIGHT,28-Feb-20,23:11:25,28-Feb-20,23:11:48
14790,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,23:11:51,28-Feb-20,23:12:08
14791,MOUSE2,002FBE723DDE,4,1,0,7,RIGHT,28-Feb-20,23:13:49,28-Feb-20,23:14:11
14792,MOUSE2,002FBE723DDE,3,1,0,7,RIGHT,28-Feb-20,23:14:31,28-Feb-20,23:14:48
14793,MOUSE2,002FBE723DDE,3,1,0,7,RIGHT,28-Feb-20,23:15:15,28-Feb-20,23:15:32
14794,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,23:21:41,28-Feb-20,23:21:58
14795,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:22:11,28-Feb-20,23:22:23
14796,MOUSE2,002FBE723DDE,6,1,0,7,RIGHT,28-Feb-20,23:22:47,28-Feb-20,23:23:20
14797,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,23:23:44,28-Feb-20,23:24:01
14798,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:24:17,28-Feb-20,23:24:28
14799,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:24:56,28-Feb-20,23:25:08
14800,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,23:25:14,28-Feb-20,23:25:31
14801,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:27:11,28-Feb-20,23:27:23
14802,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:30:21,28-Feb-20,23:30:33
14803,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:30:46,28-Feb-20,23:30:58
14804,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,23:37:39,28-Feb-20,23:37:56
14805,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,23:39:57,28-Feb-20,23:40:14
14806,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:40:48,28-Feb-20,23:40:59
14807,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,28-Feb-20,23:41:02,28-Feb-20,23:41:19
14808,MOUSE2,002FBE723DDE,5,0,0,7,RIGHT,28-Feb-20,23:41:40,28-Feb-20,23:42:07
14809,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:46:52,28-Feb-20,23:47:04
14810,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:49:30,28-Feb-20,23:49:41
14811,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:49:54,28-Feb-20,23:50:06
14812,MOUSE2,002FBE723DDE,4,1,0,7,RIGHT,28-Feb-20,23:50:20,28-Feb-20,23:50:43
14813,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,28-Feb-20,23:56:01,28-Feb-20,23:56:13
14814,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:00:31,29-Feb-20,0:00:43
14815,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:01:17,29-Feb-20,0:01:28
14816,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:01:31,29-Feb-20,0:01:43
14817,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:02:03,29-Feb-20,0:02:14
14818,MOUSE2,002FBE723DDE,4,0,0,7,RIGHT,29-Feb-20,0:02:19,29-Feb-20,0:02:42
14819,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,29-Feb-20,0:05:07,29-Feb-20,0:05:24
14820,MOUSE2,002FBE723DDE,4,0,0,7,RIGHT,29-Feb-20,0:06:47,29-Feb-20,0:07:09
14821,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:07:13,29-Feb-20,0:07:24
14822,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:07:59,29-Feb-20,0:08:11
14823,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:08:29,29-Feb-20,0:08:41
14824,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:09:01,29-Feb-20,0:09:13
14825,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:13:40,29-Feb-20,0:13:52
14826,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,29-Feb-20,0:16:07,29-Feb-20,0:16:24
14827,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:17:10,29-Feb-20,0:17:22
14828,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:21:45,29-Feb-20,0:21:57
14829,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:23:29,29-Feb-20,0:23:40
14830,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:25:21,29-Feb-20,0:25:33
14831,MOUSE2,002FBE723DDE,6,1,0,7,RIGHT,29-Feb-20,0:33:01,29-Feb-20,0:33:34
14832,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:35:18,29-Feb-20,0:35:30
14833,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:38:02,29-Feb-20,0:38:14
14834,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:38:24,29-Feb-20,0:38:36
14835,MOUSE2,002FBE723DDE,5,2,0,7,RIGHT,29-Feb-20,0:42:24,29-Feb-20,0:42:52
14836,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:44:30,29-Feb-20,0:44:41
14837,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:45:04,29-Feb-20,0:45:16
14838,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:45:40,29-Feb-20,0:45:52
14839,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:49:02,29-Feb-20,0:49:14
14840,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,0:49:16,29-Feb-20,0:49:27
14841,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,29-Feb-20,0:58:30,29-Feb-20,0:58:46
14842,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,1:04:50,29-Feb-20,1:05:02
14843,MOUSE2,002FBE723DDE,5,0,0,7,RIGHT,29-Feb-20,1:07:35,29-Feb-20,1:08:03
14844,MOUSE2,002FBE723DDE,2,0,0,7,RIGHT,29-Feb-20,1:14:17,29-Feb-20,1:14:29
14845,MOUSE2,002FBE723DDE,3,1,0,7,RIGHT,29-Feb-20,1:19:01,29-Feb-20,1:19:18
14846,MOUSE2,002FBE723DDE,3,0,0,7,RIGHT,29-Feb-20,1:19:48,29-Feb-20,1:20:05
